,P_grid,P_wind,P_pv,P_b,P_ele,P_pro,soc,Mh2,price_grid,expenditure,accumulated_ex,quantafuel_h2,methanol_h2,everfuel_h2
0,23.312364601592684,3.4061113922209283,0.0,1.3599999992705982,14.097027571942771,0.9999999996350979,0.11259259274569478,3004.420132722165,20.11,127.05509023650626,127.05509023650626,3.9199925827786957,19.23597618613121,57.00606394185736
1,23.31236460137674,3.4061113922209283,0.0,1.3599999992617648,14.09702757184672,0.9999999996295853,0.12518518533198314,3007.4548976551973,20.11,127.0550902354206,254.11018047192687,4.13335684017392,19.316386767440015,58.09765689155032
2,23.312364601316425,3.4061113922209283,0.0,1.3599999992533631,14.097027571821286,0.999999999630163,0.13777777791819343,3010.2015675777334,20.11,127.05509023511736,381.1652707070442,4.201537987567911,19.350403978268623,58.28355354366652
3,23.31236460121309,3.4061113922209283,0.0,1.3599999992451537,14.097027571776307,0.9999999996302809,0.15037037050432916,3012.7949884889845,20.11,127.05509023459786,508.22036094164207,4.2323811209946,19.3674814471279,58.38888195239677
4,23.212255273097846,3.5064512485953587,0.0,1.359999999379229,14.097027571965725,0.9999999997208843,0.16296296309170238,3015.0938839859514,19.37,122.54775639653839,630.7681173381804,4.237393121546797,19.363870184600305,58.682006629791225
5,23.212255273012055,3.5064512485953587,0.0,1.3599999993742873,14.097027571925333,0.9999999997209146,0.1755555556790282,3017.331591658937,19.37,122.54775639612295,753.3158737343034,4.241058132478517,19.36504632633186,58.73835330087327
6,23.21225527300703,3.5064512485953587,0.0,1.3599999993694907,14.097027571927336,0.9999999997209128,0.18814814826631876,3019.5604966622514,19.37,122.54775639609862,875.863630130402,4.238759738949238,19.364301685049504,58.75019900536653
7,23.212255273087024,3.5064512485953587,0.0,1.3599999993646799,14.097027571976799,0.9999999997209519,0.20074074085356353,3021.7589082431696,19.37,122.54775639648601,998.411386526888,4.228398713926279,19.35613874183288,58.79921639630126
8,23.126494381255142,3.5924149439268476,0.0,1.3599999994758545,14.097027572147496,0.9999999998086098,0.2133333334418339,3023.8540171927407,18.36,116.54166943526951,1114.9530559621576,4.205236422780043,19.32890541871214,58.95291464294039
9,23.126494381279073,3.5924149439268476,0.0,1.3599999994746155,14.097027572161576,0.9999999998086428,0.22592592603009187,3025.93992773033,18.36,116.54166943537935,1231.494725397537,4.18744761763378,19.312496468720433,58.99631081013709
10,23.12649438137391,3.5924149439268476,0.0,1.359999999473599,14.097027572210514,0.9999999998086329,0.23851851861832757,3028.0633537334584,18.36,116.54166943581465,1348.0363948333516,4.169471658229289,19.299580744243837,58.98968702877778
11,23.12649438149381,3.5924149439268476,0.0,1.359999999472642,14.097027572274383,0.999999999808623,0.25111111120658436,3030.2418407025893,18.36,116.541669436365,1464.5780642697166,4.149473902527982,19.28731452561792,58.96689003748431
12,22.635511193804906,4.0846536271631075,0.0,1.3599999994732912,14.097027572343706,0.9999999998100053,0.263703703794834,3032.4835716480243,18.34,115.59867944016479,1580.1767437098813,4.12710562978843,19.274589672874544,58.93873918707547
13,22.635511193932157,4.0846536271631075,0.0,1.3599999994726286,14.097027572410143,0.9999999998099913,0.2762962963830964,3034.7933719761877,18.34,115.59867944074823,1695.7754231506294,4.103572425392121,19.261842905414667,58.90694977660548
14,22.635511194043005,4.0846536271631075,0.0,1.3599999994721215,14.097027572464178,0.9999999998099706,0.28888888897132525,3037.172952505504,18.34,115.59867944125646,1811.374102591886,4.079213263795476,19.24913357431762,58.87423806847152
15,22.635511194102683,4.0846536271631075,0.0,1.3599999994717227,14.097027572494929,0.9999999998099498,0.30148148155955135,3039.6150997130694,18.34,115.59867944153011,1926.972782033416,4.054407528378464,19.23617775753002,58.84943294260902
16,23.17748470584528,3.541303449439968,0.0,1.3599999994871979,14.097027572464631,0.9999999998225435,0.3140740741479564,3042.125462949401,18.16,115.46900079204268,2042.4417828254586,4.028738701525114,19.224052159542836,58.819011338507224
17,23.177484705807597,3.541303449439968,0.0,1.3599999994874417,14.097027572446267,0.9999999998225209,0.3266666667363454,3044.6997077258166,18.16,115.46900079187158,2157.9107836173303,4.0047023980582335,19.214220126068597,58.788998135246835
18,23.17748470573289,3.541303449439968,0.0,1.3599999994878809,14.097027572407315,0.9999999998224935,0.33925925932468876,3047.355687970512,18.16,115.46900079153242,2273.3797844088626,3.981490708478428,19.20843696047079,58.73625752191589
19,23.177484705646243,3.541303449439968,0.0,1.3599999994884817,14.097027572361169,0.9999999998224498,0.351851851913064,3050.1274753294765,18.16,115.46900079113907,2388.8487852000017,3.959711474349038,19.207742092398163,58.64292450957507
20,22.640426497221398,3.913163438866125,0.1663701779918067,1.359999999434786,14.097027572208594,0.9999999997855065,0.36444444450094515,3053.0028544043275,18.66,117.65846142894253,2506.5072466289444,3.941202486362917,19.208564189820095,58.557019683329024
21,22.64042649706594,3.913163438866125,0.1663701779918067,1.3599999994344565,14.097027572127352,0.9999999997854577,0.37703703708883585,3056.002948372356,18.66,117.65846142821732,2624.1657080571617,3.915608371449137,19.205577254158072,58.46088584024676
22,22.640426497018005,3.913163438866125,0.1663701779918067,1.3599999994343464,14.097027572105503,0.999999999785433,0.3896296296767019,3059.087583987697,18.66,117.65846142799371,2741.8241694851554,3.88400346550761,19.192728043776945,58.42079830912334
23,22.640426496980304,3.913163438866125,0.1663701779918067,1.3599999994343352,14.097027572085233,0.9999999997854907,0.4022222222645283,3062.1898510376454,18.66,117.65846142781783,2859.482630912973,3.8479795768881955,19.168232430360902,58.46368637642562
