,supply_RES,battery_soc,hydrogen_pressure,external_grid_power,electrolyser_input_power,expenditure,accumulated_expenditure,h2_production_cost_per_15min,h2_production_cost_per_accumulated
35,12.046563531976563,0.5320000000000004,0.3781174536703328,12.842663070382912,11.99999965571423,363.49198316476,7833.298243434455,67.13999807372112,2370.719931982903
36,13.142762545442523,0.5440000000000004,0.0,11.755399491875057,11.99999965571423,384.7402992526408,8218.038542687096,67.94999805048182,2438.669930033385
37,13.142762545442523,0.5560000000000004,0.010503262601953695,11.755399491875057,11.99999965571423,384.7402992526408,8602.778841939737,67.94999805048182,2506.619928083867
38,13.142762545442523,0.5680000000000004,0.0,11.755399491875057,11.99999965571423,384.7402992526408,8987.519141192377,67.94999805048182,2574.569926134349
39,13.142762545442523,0.5800000000000004,0.0,11.755399491875057,11.99999965571423,384.7402992526408,9372.259440445017,67.94999805048182,2642.5199241848304
40,24.45048659042218,0.5920000000000004,0.0,0.6177193194755635,11.99999965571423,595.4793738564605,9967.738814301478,69.02999801949612,2711.5499222043263
41,24.45048659042218,0.6040000000000004,0.0,0.6177193194755635,11.99999965571423,595.4793738564605,10563.218188157938,69.02999801949612,2780.5799202238222
42,24.45048659042218,0.6160000000000004,0.0,0.6177193194755635,11.99999965571423,595.4793738564605,11158.697562014398,69.02999801949612,2849.609918243318
43,24.45048659042218,0.6280000000000004,0.0,0.6177193194755635,11.99999965571423,595.4793738564605,11754.176935870859,69.02999801949612,2918.639916262814
44,29.15924695270539,0.6400000000000005,0.0,-3.993451498380507,11.99999965571423,682.878900148237,12437.055836019095,69.23999801347111,2987.879914276285
45,29.15924695270539,0.6520000000000005,0.010503262601953695,-3.993451498380507,11.99999965571423,682.878900148237,13119.934736167332,69.23999801347111,3057.119912289756
46,29.15924695270539,0.6640000000000005,0.0,-3.993451498380507,11.99999965571423,682.878900148237,13802.813636315568,69.23999801347111,3126.359910303227
47,29.15924695270539,0.6760000000000005,0.010503262601953695,-3.993451498380507,11.99999965571423,682.878900148237,14485.692536463806,69.23999801347111,3195.5999083167
48,28.35399843804297,0.6880000000000005,0.0,-3.2050300213381124,11.99999965571423,667.9497204526344,15153.64225691644,69.17999801519254,3264.7799063318926
49,28.35399843804297,0.7000000000000005,0.010503262601953695,-3.2050300213381124,11.99999965571423,667.9497204526344,15821.591977369075,69.17999801519254,3333.9599043470853
50,28.35399843804297,0.7120000000000005,0.0,-3.2050300213381124,11.99999965571423,667.9497204526344,16489.54169782171,69.17999801519254,3403.139902362278
51,28.35399843804297,0.7240000000000005,0.010503262601953695,-3.2050300213381124,11.99999965571423,667.9497204526344,17157.491418274345,69.17999801519254,3472.3199003774707
52,27.427452229419057,0.7360000000000005,0.0,-2.300740229977942,11.99999965571423,650.7377899016521,17808.229208176,69.14999801605326,3541.469898393524
53,27.427452229419057,0.7480000000000006,0.010503262601953695,-2.300740229977942,11.99999965571423,650.7377899016521,18458.966998077653,69.14999801605326,3610.6198964095774
54,27.427452229419057,0.7600000000000006,0.0,-2.300740229977942,11.99999965571423,650.7377899016521,19109.704787979306,69.14999801605326,3679.769894425631
55,27.427452229419057,0.7720000000000006,0.0,-2.300740229977942,11.99999965571423,650.7377899016521,19760.442577880953,69.14999801605326,3748.919892441683
56,21.789051378266215,0.7840000000000006,0.010503262601953695,3.226744686054312,11.99999965571423,545.9759908437553,20306.418568724708,68.72999802810325,3817.649890469786
57,21.789051378266215,0.7960000000000006,0.02100652520390739,3.226744686054312,11.99999965571423,545.9759908437553,20852.394559568464,68.72999802810325,3886.379888497889
58,21.789051378266215,0.8080000000000006,0.0,3.226744686054312,11.99999965571423,545.9759908437553,21398.37055041222,68.72999802810325,3955.1098865259924
59,21.789051378266215,0.8200000000000006,0.010503262601953695,3.226744686054312,11.99999965571423,545.9759908437553,21944.346541255974,68.72999802810325,4023.8398845540955
60,19.80382158183377,0.8320000000000006,0.02100652520390739,5.17956401797476,11.99999965571423,509.59206000777635,22453.93860126375,69.8699979953961,4093.709882549492
61,19.80382158183377,0.8440000000000006,0.03150978780586108,5.17956401797476,11.99999965571423,509.59206000777635,22963.53066127153,69.8699979953961,4163.579880544888
62,19.80382158183377,0.8440000000000006,0.0,3.5984067268590287,11.99999965571423,500.38577168025506,23463.916432951784,69.8699979953961,4233.449878540284
63,19.80382158183377,0.8440000000000006,0.0,3.5984067268590287,11.99999965571423,500.38577168025506,23964.302204632037,69.8699979953961,4303.31987653568
64,11.977321811841762,0.8306666666666673,0.0023053834060380992,-1.0607747093458362,1.5973213340916699,281.73469096286794,24246.036895594905,9.667455228470011,4312.98733176415
65,11.977321811841762,0.817333333333334,0.0046107668120761985,-1.0607747093458362,1.5973213340916699,281.73469096286794,24527.771586557774,9.667455228470011,4322.654786992621
66,11.977321811841762,0.8040000000000007,0.006916150218114299,-1.0607747093458362,1.5973213340916699,281.73469096286794,24809.506277520642,9.667455228470011,4332.322242221091
67,11.977321811841762,0.7906666666666674,0.009221533624152397,-1.0607747093458362,1.5973213340916699,281.73469096286794,25091.24096848351,9.667455228470011,4341.989697449561
68,5.5388214586487665,0.7773333333333341,0.009221533624152397,5.337367177666042,1.5973213340916699,186.64998383800008,25277.89095232151,9.667455228470011,4351.657152678032
69,5.5388214586487665,0.7640000000000008,0.009221533624152397,5.337367177666042,1.5973213340916699,186.64998383800008,25464.540936159512,9.667455228470011,4361.324607906502
70,5.5388214586487665,0.7506666666666675,0.009221533624152397,5.337367177666042,1.5973213340916699,186.64998383800008,25651.190919997513,9.667455228470011,4370.992063134972
71,5.5388214586487665,0.7373333333333342,0.009221533624152397,5.337367177666042,1.5973213340916699,186.64998383800008,25837.84090383551,9.667455228470011,4380.65951836344
72,2.198386837272859,0.7240000000000009,0.009221533624152397,8.670536862772327,1.5973213340916699,149.1172545072378,25986.958158342746,9.667455228470011,4390.32697359191
73,2.198386837272859,0.7106666666666676,0.009221533624152397,8.670536862772327,1.5973213340916699,149.1172545072378,26136.075412849983,9.667455228470011,4399.994428820381
74,2.198386837272859,0.6973333333333342,0.009221533624152397,8.670536862772327,1.5973213340916699,149.1172545072378,26285.19266735722,9.667455228470011,4409.661884048851
75,2.198386837272859,0.6840000000000009,0.009221533624152397,8.670536862772327,1.5973213340916699,149.1172545072378,26434.309921864457,9.667455228470011,4419.329339277321
76,2.1996231244298445,0.6706666666666676,0.009221533624152397,8.669302385080837,1.5973213340916699,139.68399106801093,26573.993912932467,9.667455228470011,4428.9967945057915
77,2.1996231244298445,0.6573333333333343,0.009221533624152397,8.669302385080837,1.5973213340916699,139.68399106801093,26713.677904000477,9.667455228470011,4438.664249734262
78,2.1996231244298445,0.644000000000001,0.009221533624152397,8.669302385080837,1.5973213340916699,139.68399106801093,26853.361895068487,9.667455228470011,4448.331704962732
79,2.1996231244298445,0.6306666666666677,0.009221533624152397,8.669302385080837,1.5973213340916699,139.68399106801093,26993.045886136504,9.667455228470011,4457.9991601912
80,2.0978906678917184,0.6173333333333344,0.009221533624152397,8.770889337265338,1.5973213340916699,137.90504647511918,27130.950932611624,9.667455228470011,4467.66661541967
81,2.0978906678917184,0.6040000000000011,0.009221533624152397,8.770889337265338,1.5973213340916699,137.90504647511918,27268.855979086744,9.667455228470011,4477.33407064814
82,2.0978906678917184,0.5906666666666678,0.009221533624152397,8.770889337265338,1.5973213340916699,137.90504647511918,27406.761025561864,9.667455228470011,4487.001525876611
83,2.0978906678917184,0.5773333333333345,0.009221533624152397,8.770889337265338,1.5973213340916699,137.90504647511918,27544.666072036984,9.667455228470011,4496.668981105081
84,1.6337374360042023,0.5640000000000012,0.009221533624152397,9.234465947304471,1.5973213340916699,122.33841166939021,27667.004483706372,9.667455228470011,4506.336436333551
85,1.6337374360042023,0.5506666666666679,0.009221533624152397,9.234465947304471,1.5973213340916699,122.33841166939021,27789.34289537576,9.667455228470011,4516.003891562022
86,1.6337374360042023,0.5373333333333346,0.009221533624152397,9.234465947304471,1.5973213340916699,122.33841166939021,27911.68130704515,9.667455228470011,4525.671346790492
87,1.6337374360042023,0.5240000000000012,0.009221533624152397,9.234465947304471,1.5973213340916699,122.33841166939021,28034.01971871454,9.667455228470011,4535.3388020189595
88,1.7655147269910145,0.5106666666666679,0.009221533624152397,9.10283781256647,1.5973213340916699,109.98885740014148,28144.00857611468,9.667455228470011,4545.00625724743
89,1.7655147269910145,0.4973333333333346,0.009221533624152397,9.10283781256647,1.5973213340916699,109.98885740014148,28253.99743351482,9.667455228470011,4554.6737124759
90,1.7655147269910145,0.4840000000000013,0.009221533624152397,9.10283781256647,1.5973213340916699,109.98885740014148,28363.986290914963,9.667455228470011,4564.3411677043705
91,1.7655147269910145,0.470666666666668,0.009221533624152397,9.10283781256647,1.5973213340916699,109.98885740014148,28473.975148315105,9.667455228470011,4574.008622932841
92,1.864622460123141,0.4573333333333347,0.009221533624152397,9.003849861220633,1.5973213340916699,109.56350460233898,28583.538652917443,9.667455228470011,4583.676078161311
93,1.864622460123141,0.4440000000000014,0.009221533624152397,9.003849861220633,1.5973213340916699,109.56350460233898,28693.10215751978,9.667455228470011,4593.343533389781
94,1.864622460123141,0.4306666666666681,0.009221533624152397,9.003849861220633,1.5973213340916699,109.56350460233898,28802.66566212212,9.667455228470011,4603.010988618252
95,1.864622460123141,0.4173333333333348,0.009221533624152397,9.003849861220633,1.5973213340916699,109.56350460233898,28912.22916672446,9.667455228470011,4612.678443846719
