,P_grid,P_wind,P_pv,P_b,P_ele,P_pro,soc,Mh2,price_grid,expenditure,accumulated_ex
0,8.634498999418895,3.4061113922209283,0.0,0,2.5,0.8,0,0,20.11,53.26212092157753,53.26212092157753
1,8.634498999418895,3.4061113922209283,0.0,0,2.5,0.8,0,0,20.11,53.26212092157753,106.52424184315505
2,8.634498999418895,3.4061113922209283,0.0,0,2.5,0.8,0,0,20.11,53.26212092157753,159.7863627647326
3,8.634498999418895,3.4061113922209283,0.0,0,2.5,0.8,0,0,20.11,53.26212092157753,213.0484836863101
4,8.534389670588038,3.5064512485953587,0.0,0,2.5,0.8,0,0,19.37,51.470192216384646,264.5186759026948
5,8.534389670588038,3.5064512485953587,0.0,0,2.5,0.8,0,0,19.37,51.470192216384646,315.9888681190794
6,8.534389670588038,3.5064512485953587,0.0,0,2.5,0.8,0,0,19.37,51.470192216384646,367.4590603354641
7,8.534389670588038,3.5064512485953587,0.0,0,2.5,0.8,0,0,19.37,51.470192216384646,418.92925255184866
8,8.448628778096193,3.5924149439268476,0.0,0,2.5,0.8,0,0,18.36,49.17026631676993,468.0995188686186
9,8.448628778096193,3.5924149439268476,0.0,0,2.5,0.8,0,0,18.36,49.17026631676993,517.2697851853885
10,8.448628778096193,3.5924149439268476,0.0,0,2.5,0.8,0,0,18.36,49.17026631676993,566.4400515021584
11,8.448628778096193,3.5924149439268476,0.0,0,2.5,0.8,0,0,18.36,49.17026631676993,615.6103178189284
12,7.95764559029655,4.0846536271631075,0.0,0,2.5,0.8,0,0,18.34,48.30066564807897,663.9109834670073
13,7.95764559029655,4.0846536271631075,0.0,0,2.5,0.8,0,0,18.34,48.30066564807897,712.2116491150863
14,7.95764559029655,4.0846536271631075,0.0,0,2.5,0.8,0,0,18.34,48.30066564807897,760.5123147631653
15,7.95764559029655,4.0846536271631075,0.0,0,2.5,0.8,0,0,18.34,48.30066564807897,808.8129804112443
16,8.499619102048616,3.541303449439968,0.0,0,2.5,0.8,0,0,18.16,48.83149095080582,857.6444713620501
17,8.499619102048616,3.541303449439968,0.0,0,2.5,0.8,0,0,18.16,48.83149095080582,906.4759623128559
18,8.499619102048616,3.541303449439968,0.0,0,2.5,0.8,0,0,18.16,48.83149095080582,955.3074532636617
19,8.499619102048616,3.541303449439968,0.0,0,2.5,0.8,0,0,18.16,48.83149095080582,1004.1389442144675
20,7.962560894057395,3.913163438866125,0.1663701779918067,0,2.5,0.8,0,0,18.66,49.18621839018246,1053.32516260465
21,7.962560894057395,3.913163438866125,0.1663701779918067,0,2.5,0.8,0,0,18.66,49.18621839018246,1102.5113809948323
22,7.962560894057395,3.913163438866125,0.1663701779918067,0,2.5,0.8,0,0,18.66,49.18621839018246,1151.6975993850147
23,7.962560894057395,3.913163438866125,0.1663701779918067,0,2.5,0.8,0,0,18.66,49.18621839018246,1200.8838177751973
24,4.782382242087348,4.240809927480395,3.0283827190564803,0,2.5,0.8,0,0,17.39,46.20113051341692,1247.0849482886142
25,4.782382242087348,4.240809927480395,3.0283827190564803,0,2.5,0.8,0,0,17.39,46.20113051341692,1293.2860788020312
26,4.782382242087348,4.240809927480395,3.0283827190564803,0,2.5,0.8,0,0,17.39,46.20113051341692,1339.4872093154481
27,4.782382242087348,4.240809927480395,3.0283827190564803,0,2.5,0.8,0,0,17.39,46.20113051341692,1385.688339828865
28,-0.3191989448679404,4.6539895586309346,7.749385004055265,0,2.5,0.8,0,0,18.22,45.640044522066354,1431.3283843509314
29,-0.3191989448679404,4.6539895586309346,7.749385004055265,0,2.5,0.8,0,0,18.22,45.640044522066354,1476.9684288729977
30,-0.3191989448679404,4.6539895586309346,7.749385004055265,0,2.5,0.8,0,0,18.22,45.640044522066354,1522.608473395064
31,-0.3191989448679404,4.6539895586309346,7.749385004055265,0,2.5,0.8,0,0,18.22,45.640044522066354,1568.2485179171304
32,12.422180483469177,5.0938303214940595,9.328216262392168,0,13.791666666666666,0.8,0,0,22.1,123.8509099548708,1692.0994278720011
33,12.422180483469177,5.0938303214940595,9.328216262392168,0,13.791666666666666,0.8,0,0,22.1,123.8509099548708,1815.9503378268719
34,12.422180483469177,5.0938303214940595,9.328216262392168,0,13.791666666666666,0.8,0,0,22.1,123.8509099548708,1939.8012477817426
35,12.422180483469177,5.0938303214940595,9.328216262392168,0,13.791666666666666,0.8,0,0,22.1,123.8509099548708,2063.6521577366134
36,11.096754127766312,5.7424318639933984,10.016974095584297,0,13.791666666666666,0.8,0,0,23.93,126.4699833107987,2190.1221410474122
37,11.096754127766312,5.7424318639933984,10.016974095584297,0,13.791666666666666,0.8,0,0,23.93,126.4699833107987,2316.592124358211
38,11.096754127766312,5.7424318639933984,10.016974095584297,0,13.791666666666666,0.8,0,0,23.93,126.4699833107987,2443.06210766901
39,11.096754127766312,5.7424318639933984,10.016974095584297,0,13.791666666666666,0.8,0,0,23.93,126.4699833107987,2569.5320909798083
40,-0.13526389130855243,5.965254608767458,21.208134026993104,0,13.791666666666666,0.8,0,0,24.23,108.4784396114084,2678.0105305912166
41,-0.13526389130855243,5.965254608767458,21.208134026993104,0,13.791666666666666,0.8,0,0,24.23,108.4784396114084,2786.488970202625
42,-0.13526389130855243,5.965254608767458,21.208134026993104,0,13.791666666666666,0.8,0,0,24.23,108.4784396114084,2894.967409814033
43,-0.13526389130855243,5.965254608767458,21.208134026993104,0,13.791666666666666,0.8,0,0,24.23,108.4784396114084,3003.4458494254413
44,-5.161728820443157,6.937185041037363,25.37107468590974,0,13.791666666666666,0.8,0,0,24.84,98.12193589309682,3101.567785318538
