,P_grid,P_wind,P_pv,P_b,P_ele,P_pro,soc,Mh2,price_grid,expenditure,accumulated_ex
0,8.634498999418895,3.4061113922209283,0.0,0,2.5,0.8,0,0,33.1,81.3026564221904,81.3026564221904
1,8.634498999418895,3.4061113922209283,0.0,0,2.5,0.8,0,0,33.1,81.3026564221904,162.6053128443808
2,8.634498999418895,3.4061113922209283,0.0,0,2.5,0.8,0,0,33.1,81.3026564221904,243.90796926657117
3,8.634498999418895,3.4061113922209283,0.0,0,2.5,0.8,0,0,33.1,81.3026564221904,325.2106256887616
4,8.534389670588038,3.5064512485953587,0.0,0,2.5,0.8,0,0,32.28,79.01493487820754,404.22556056696914
5,8.534389670588038,3.5064512485953587,0.0,0,2.5,0.8,0,0,32.28,79.01493487820754,483.2404954451767
6,8.534389670588038,3.5064512485953587,0.0,0,2.5,0.8,0,0,32.28,79.01493487820754,562.2554303233842
7,8.534389670588038,3.5064512485953587,0.0,0,2.5,0.8,0,0,32.28,79.01493487820754,641.2703652015917
8,8.448628778096193,3.5924149439268476,0.0,0,2.5,0.8,0,0,31.18,76.24812155056823,717.51848675216
9,8.448628778096193,3.5924149439268476,0.0,0,2.5,0.8,0,0,31.18,76.24812155056823,793.7666083027283
10,8.448628778096193,3.5924149439268476,0.0,0,2.5,0.8,0,0,31.18,76.24812155056823,870.0147298532966
11,8.448628778096193,3.5924149439268476,0.0,0,2.5,0.8,0,0,31.18,76.24812155056823,946.2628514038648
12,7.95764559029655,4.0846536271631075,0.0,0,2.5,0.8,0,0,30.1,71.69614368355083,1017.9589950874157
13,7.95764559029655,4.0846536271631075,0.0,0,2.5,0.8,0,0,30.1,71.69614368355083,1089.6551387709665
14,7.95764559029655,4.0846536271631075,0.0,0,2.5,0.8,0,0,30.1,71.69614368355083,1161.3512824545173
15,7.95764559029655,4.0846536271631075,0.0,0,2.5,0.8,0,0,30.1,71.69614368355083,1233.047426138068
16,8.499619102048616,3.541303449439968,0.0,0,2.5,0.8,0,0,29.96,73.90536730184924,1306.9527934399173
17,8.499619102048616,3.541303449439968,0.0,0,2.5,0.8,0,0,29.96,73.90536730184924,1380.8581607417666
18,8.499619102048616,3.541303449439968,0.0,0,2.5,0.8,0,0,29.96,73.90536730184924,1454.763528043616
19,8.499619102048616,3.541303449439968,0.0,0,2.5,0.8,0,0,29.96,73.90536730184924,1528.6688953454652
20,7.962560894057395,3.913163438866125,0.1663701779918067,0,2.5,0.8,0,0,29.88,71.52120169801346,1600.1900970434788
21,7.962560894057395,3.913163438866125,0.1663701779918067,0,2.5,0.8,0,0,29.88,71.52120169801346,1671.7112987414923
22,7.962560894057395,3.913163438866125,0.1663701779918067,0,2.5,0.8,0,0,29.88,71.52120169801346,1743.2325004395059
23,7.962560894057395,3.913163438866125,0.1663701779918067,0,2.5,0.8,0,0,29.88,71.52120169801346,1814.7537021375188
24,4.782382242087348,4.240809927480395,3.0283827190564803,0,2.5,0.8,0,0,30.38,61.73191684459558,1876.4856189821144
25,4.782382242087348,4.240809927480395,3.0283827190564803,0,2.5,0.8,0,0,30.38,61.73191684459558,1938.21753582671
26,4.782382242087348,4.240809927480395,3.0283827190564803,0,2.5,0.8,0,0,30.38,61.73191684459558,1999.9494526713056
27,4.782382242087348,4.240809927480395,3.0283827190564803,0,2.5,0.8,0,0,30.38,61.73191684459558,2061.681369515901
28,-0.3191989448679404,4.6539895586309346,7.749385004055265,0,2.5,0.8,0,0,31.15,44.608233932780735,2106.289603448682
29,-0.3191989448679404,4.6539895586309346,7.749385004055265,0,2.5,0.8,0,0,31.15,44.608233932780735,2150.897837381463
30,-0.3191989448679404,4.6539895586309346,7.749385004055265,0,2.5,0.8,0,0,31.15,44.608233932780735,2195.506071314244
31,-0.3191989448679404,4.6539895586309346,7.749385004055265,0,2.5,0.8,0,0,31.15,44.608233932780735,2240.114305247024
32,12.422180483469177,5.0938303214940595,9.328216262392168,0,13.791666666666666,0.8,0,0,32.09,154.87530571233506,2394.9896109593587
33,12.422180483469177,5.0938303214940595,9.328216262392168,0,13.791666666666666,0.8,0,0,32.09,154.87530571233506,2549.8649166716937
34,12.422180483469177,5.0938303214940595,9.328216262392168,0,13.791666666666666,0.8,0,0,32.09,154.87530571233506,2704.7402223840286
35,12.422180483469177,5.0938303214940595,9.328216262392168,0,13.791666666666666,0.8,0,0,32.09,154.87530571233506,2859.6155280963635
36,11.096754127766312,5.7424318639933984,10.016974095584297,0,13.791666666666666,0.8,0,0,31.18,146.58285016737517,3006.1983782637385
37,11.096754127766312,5.7424318639933984,10.016974095584297,0,13.791666666666666,0.8,0,0,31.18,146.58285016737517,3152.7812284311135
38,11.096754127766312,5.7424318639933984,10.016974095584297,0,13.791666666666666,0.8,0,0,31.18,146.58285016737517,3299.3640785984885
39,11.096754127766312,5.7424318639933984,10.016974095584297,0,13.791666666666666,0.8,0,0,31.18,146.58285016737517,3445.946928765865
40,-0.13526389130855243,5.965254608767458,21.208134026993104,0,13.791666666666666,0.8,0,0,31.6,108.22921589167238,3554.1761446575374
41,-0.13526389130855243,5.965254608767458,21.208134026993104,0,13.791666666666666,0.8,0,0,31.6,108.22921589167238,3662.40536054921
42,-0.13526389130855243,5.965254608767458,21.208134026993104,0,13.791666666666666,0.8,0,0,31.6,108.22921589167238,3770.6345764408825
43,-0.13526389130855243,5.965254608767458,21.208134026993104,0,13.791666666666666,0.8,0,0,31.6,108.22921589167238,3878.863792332555
