,P_grid,P_wind,P_pv,P_b,P_ele,P_pro,soc,Mh2,price_grid,expenditure,accumulated_ex
43,-49.08459668137554,56.32873784738158,21.208134026993104,0,13.791666666666666,0.8,0,0,24.23,-42.35576849673102,-1797.869938489726
44,-52.44700367255938,55.67121061826505,25.37107468590974,0,13.791666666666666,0.8,0,0,24.84,-54.55645195641381,-1852.42639044614
45,-52.44700367255938,55.67121061826505,25.37107468590974,0,13.791666666666666,0.8,0,0,24.84,-54.55645195641381,-1906.9828424025538
46,-52.44700367255938,55.67121061826505,25.37107468590974,0,13.791666666666666,0.8,0,0,24.84,-54.55645195641381,-1961.5392943589677
47,-52.44700367255938,55.67121061826505,25.37107468590974,0,13.791666666666666,0.8,0,0,24.84,-54.55645195641381,-2016.095746315381
48,-51.07419943655037,54.85652299416343,24.74912414244806,0,13.791666666666666,0.8,0,0,24.45,-46.10735251707181,-2062.2030988324527
49,-51.07419943655037,54.85652299416343,24.74912414244806,0,13.791666666666666,0.8,0,0,24.45,-46.10735251707181,-2108.3104513495246
50,-51.07419943655037,54.85652299416343,24.74912414244806,0,13.791666666666666,0.8,0,0,24.45,-46.10735251707181,-2154.4178038665964
51,-51.07419943655037,54.85652299416343,24.74912414244806,0,13.791666666666666,0.8,0,0,24.45,-46.10735251707181,-2200.525156383668
52,-46.17419125261832,50.74801096385951,23.73682810155514,0,13.791666666666666,0.8,0,0,24.41,-31.971546445390373,-2232.4967028290584
53,-46.17419125261832,50.74801096385951,23.73682810155514,0,13.791666666666666,0.8,0,0,24.41,-31.971546445390373,-2264.4682492744487
54,-46.17419125261832,50.74801096385951,23.73682810155514,0,13.791666666666666,0.8,0,0,24.41,-31.971546445390373,-2296.439795719839
55,-46.17419125261832,50.74801096385951,23.73682810155514,0,13.791666666666666,0.8,0,0,24.41,-31.971546445390373,-2328.41134216523
56,-37.34417842127214,46.99603861106743,18.310948046264773,0,13.791666666666666,0.8,0,0,24.94,-17.43539625333014,-2345.84673841856
57,-37.34417842127214,46.99603861106743,18.310948046264773,0,13.791666666666666,0.8,0,0,24.94,-17.43539625333014,-2363.28213467189
58,-37.34417842127214,46.99603861106743,18.310948046264773,0,13.791666666666666,0.8,0,0,24.94,-17.43539625333014,-2380.71753092522
59,-37.34417842127214,46.99603861106743,18.310948046264773,0,13.791666666666666,0.8,0,0,24.94,-17.43539625333014,-2398.1529271785503
60,-31.955219952846583,43.29509185365486,16.43036377997954,0,13.791666666666666,0.8,0,0,25.27,-5.3382700603004025,-2403.491197238851
61,-31.955219952846583,43.29509185365486,16.43036377997954,0,13.791666666666666,0.8,0,0,25.27,-5.3382700603004025,-2408.8294672991515
62,-31.955219952846583,43.29509185365486,16.43036377997954,0,13.791666666666666,0.8,0,0,25.27,-5.3382700603004025,-2414.167737359452
63,-31.955219952846583,43.29509185365486,16.43036377997954,0,13.791666666666666,0.8,0,0,25.27,-5.3382700603004025,-2419.5060074197518
64,-26.21690240739199,44.83619894343534,8.999438781637425,0,13.791666666666666,0.8,0,0,25.69,0.36821404471807995,-2419.1377933750337
65,-26.21690240739199,44.83619894343534,8.999438781637425,0,13.791666666666666,0.8,0,0,25.69,0.36821404471807995,-2418.7695793303155
66,-26.21690240739199,44.83619894343534,8.999438781637425,0,13.791666666666666,0.8,0,0,25.69,0.36821404471807995,-2418.4013652855974
67,-26.21690240739199,44.83619894343534,8.999438781637425,0,13.791666666666666,0.8,0,0,25.69,0.36821404471807995,-2418.0331512408793
68,-34.69816625523422,46.55864293280538,2.8287744461287465,0,3.375,0.8,0,0,26.5,-82.92759566158841,-2500.9607469024677
69,-34.69816625523422,46.55864293280538,2.8287744461287465,0,3.375,0.8,0,0,26.5,-82.92759566158841,-2583.888342564056
70,-34.69816625523422,46.55864293280538,2.8287744461287465,0,3.375,0.8,0,0,26.5,-82.92759566158841,-2666.8159382256445
71,-34.69816625523422,46.55864293280538,2.8287744461287465,0,3.375,0.8,0,0,26.5,-82.92759566158841,-2749.743533887233
72,-33.48761015146543,48.17580108639349,0.0,0,3.375,0.8,0,0,26.68,-84.01385506788125,-2833.757388955114
73,-33.48761015146543,48.17580108639349,0.0,0,3.375,0.8,0,0,26.68,-84.01385506788125,-2917.7712440229952
74,-33.48761015146543,48.17580108639349,0.0,0,3.375,0.8,0,0,26.68,-84.01385506788125,-3001.7850990908764
75,-33.48761015146543,48.17580108639349,0.0,0,3.375,0.8,0,0,26.68,-84.01385506788125,-3085.7989541587576
76,-34.378656202628605,47.142443610690925,0.0,0,2.5,0.8,0,0,26.16,-88.47689342126756,-3174.275847580025
77,-34.378656202628605,47.142443610690925,0.0,0,2.5,0.8,0,0,26.16,-88.47689342126756,-3262.7527410012926
78,-34.378656202628605,47.142443610690925,0.0,0,2.5,0.8,0,0,26.16,-88.47689342126756,-3351.22963442256
79,-34.378656202628605,47.142443610690925,0.0,0,2.5,0.8,0,0,26.16,-88.47689342126756,-3439.7065278438286
80,-33.39116620619564,46.12396962546762,0.0,0,2.5,0.8,0,0,25.62,-80.456837409018,-3520.1633652528467
81,-33.39116620619564,46.12396962546762,0.0,0,2.5,0.8,0,0,25.62,-80.456837409018,-3600.620202661865
82,-33.39116620619564,46.12396962546762,0.0,0,2.5,0.8,0,0,25.62,-80.456837409018,-3681.077040070883
83,-33.39116620619564,46.12396962546762,0.0,0,2.5,0.8,0,0,25.62,-80.456837409018,-3761.533877479901
84,-32.2793303765378,44.978085543866065,0.0,0,2.5,0.8,0,0,25.53,-75.92371369261991,-3837.457591172521
85,-32.2793303765378,44.978085543866065,0.0,0,2.5,0.8,0,0,25.53,-75.92371369261991,-3913.381304865141
86,-32.2793303765378,44.978085543866065,0.0,0,2.5,0.8,0,0,25.53,-75.92371369261991,-3989.305018557761
87,-32.2793303765378,44.978085543866065,0.0,0,2.5,0.8,0,0,25.53,-75.92371369261991,-4065.2287322503803
88,-29.181178479681705,41.78970954768351,0.0,0,2.5,0.8,0,0,25.48,-65.0073720488979,-4130.236104299278
89,-29.181178479681705,41.78970954768351,0.0,0,2.5,0.8,0,0,25.48,-65.0073720488979,-4195.243476348176
90,-29.181178479681705,41.78970954768351,0.0,0,2.5,0.8,0,0,25.48,-65.0073720488979,-4260.250848397074
91,-29.181178479681705,41.78970954768351,0.0,0,2.5,0.8,0,0,25.48,-65.0073720488979,-4325.258220445972
92,-26.226861645695315,38.755687167059556,0.0,0,2.5,0.8,0,0,24.94,-51.42365723019052,-4376.681877676163
93,-26.226861645695315,38.755687167059556,0.0,0,2.5,0.8,0,0,24.94,-51.42365723019052,-4428.105534906354
94,-26.226861645695315,38.755687167059556,0.0,0,2.5,0.8,0,0,24.94,-51.42365723019052,-4479.529192136544
95,-26.226861645695315,38.755687167059556,0.0,0,2.5,0.8,0,0,24.94,-51.42365723019052,-4530.952849366734
