,P_grid,P_wind,P_pv,P_b,P_ele,P_pro,soc,Mh2,price_grid,expenditure,accumulated_ex,quantafuel_h2,methanol_h2,everfuel_h2
0,1.4505419940895496,23.394309217534804,0.0,1.0287921530023099,13.115516469445753,0.8046541548488503,0.10952585512595486,3047.8938499268024,20.11,74.96063928700462,74.96063928700462,1.8126841150652442,14.589346353885805,14.397218192945438
1,1.4474674667410916,23.394309217534804,0.0,1.1159778729160517,13.028330653591233,0.8015907545739295,0.11985898358523389,3093.003435638334,20.11,74.94518210076026,149.9058213877649,1.8792773123650237,14.841531709453761,16.339589264424962
2,1.4477931557286965,23.394309217534804,0.0,1.0509049003144926,13.093403549837308,0.8019153733761082,0.12958958452038896,3138.129051519332,20.11,74.94681950214544,224.85264088991033,1.8094440000719971,14.742293338918916,16.883068123282634
3,1.447760584889867,23.394309217534804,0.0,1.0291539989750336,13.115154436431222,0.8018829374966345,0.1391187882202312,3182.83466481431,20.11,74.94665575225322,299.79929664216354,1.7937018633076993,14.73040599827489,17.461205525146436
4,0.9999525581802153,21.086244390307147,0.0,0.9210021696680146,10.91524162192832,0.8019020884057313,0.14764658609338854,3213.681733414949,19.37,65.83423216195112,365.6335288041147,1.805237070791674,14.768552060801516,18.070591795640535
5,0.9999484463742618,21.086244390307147,0.0,0.8958172424934314,10.940426561625424,0.8018979771810466,0.15594119019837593,3244.006260663239,19.37,65.83421225053078,431.46774105464544,1.8227124162674468,14.819000219915303,18.67631934745608
6,0.9999488592263006,21.086244390307147,0.0,0.8705227457800861,10.965721063796835,0.8018983823914768,0.16400158599652542,3273.8616257550343,19.37,65.83421424976679,497.3019553044122,1.8360181437944751,14.862465602228976,19.240477635532006
7,0.9999451552890548,21.086244390307147,0.0,0.8444479984615214,10.99179580755306,0.80189469573381,0.17182054895333748,3303.3207002958525,19.37,65.83419631345068,563.1361516178629,1.8425607859778932,14.893548756653521,19.755590681032167
8,0.737853342273624,18.935210223927843,0.0,0.7783174147774494,8.906892266104155,0.8019229230443962,0.1790271917145519,3319.783941624129,18.36,58.15684241374722,621.2929940316101,1.843042787217776,14.912688098691792,20.22238149517092
9,0.7378411321861762,18.935210223927843,0.0,0.7476516368647388,8.937558025759971,0.8019107764552493,0.1859498920681765,3335.963358711826,18.36,58.15678636944583,679.4497804010559,1.8400675139764127,14.924925929365305,20.680938043125202
10,0.737827066613006,18.935210223927843,0.0,0.7170730191324626,8.968136622440896,0.8018967840599609,0.19258945708817188,3351.8704481298364,18.36,58.15672180846499,737.606502209521,1.835310178899478,14.932699554747073,21.13372094509378
11,0.7378124471151075,18.935210223927843,0.0,0.6864806910941932,8.998728931283251,0.8018822377009887,0.19894575979861734,3367.509231784733,18.36,58.15665470496962,795.7631569144905,1.8301898572809066,14.93840054959376,21.584999143170574
12,1.1549045014899697,22.043248841146053,0.0,0.7634834790346072,12.029764669125933,0.8018130646515802,0.20601505126476344,3400.8751913872916,18.34,69.05533441234647,864.818491326837,1.825968112930801,14.944530910618361,22.04212945244395
13,1.1548864668407823,22.043248841146053,0.0,0.7411709996571403,12.052077144098622,0.8017950996496297,0.21287774570501172,3433.957080925439,18.34,69.05525172347994,933.873743050317,1.822270944229585,14.949401596072159,22.45890043790896
14,1.154865453317635,22.043248841146053,0.0,0.7196502891586862,12.0735978480908,0.8017741688729847,0.2195411743452283,3466.783154794293,18.34,69.0551553764763,1002.9288984267932,1.8196077613779482,14.954371003820363,22.841535242412025
15,1.1548452474496056,22.043248841146053,0.0,0.6989456203138935,12.09430251651626,0.8017540358010377,0.22601289308599237,3499.37887030048,18.34,69.0550627325714,1071.9839611593648,1.817960754664328,14.95968623249044,23.192454460238256
16,1.2549668047607394,25.4740377671537,0.0,1.3599994539861713,14.09702669910967,0.8016753659037068,0.2386054806436719,3543.6598247338025,18.16,79.38120353510584,1151.3651646944706,1.8176039219728637,14.966286826081703,23.517314769095425
17,1.2549445802232277,25.4740377671537,0.0,1.3599994405470526,14.097026699355702,0.8016532465475497,0.25119806806807127,3587.66448497569,18.16,79.38110263570553,1230.7462673301761,1.8175990579996062,14.971867675987959,23.788032510346557
18,1.254919211805678,25.4740377671537,0.0,1.3599994275599492,14.097026701285202,0.8016279903998266,0.2637906553088447,3631.4385833868887,18.16,79.38098746308985,1310.127254793266,1.818276799849007,14.977494398996742,24.012291047563835
19,1.2548894384667602,25.4740377671537,0.0,1.359999415103719,14.097026703837853,0.8015983428554722,0.2763832424669498,3675.02625911376,18.16,79.38085229213117,1389.5081070853971,1.819525217192637,14.983107496979404,24.191852609406443
20,0.8346674117172377,19.826453789044066,0.0,0.4693872870308129,10.107065854938824,0.8016625484795621,0.2807294209950022,3694.540789418981,18.66,61.24174106047088,1450.749848145868,1.8205437632078003,14.986973948637097,24.320344604724
21,0.8346353519073109,19.826453789044066,0.0,0.4498323990945148,10.12662074554184,0.8016306004611558,0.28489453580235335,3714.0389425472777,18.66,61.24159150145757,1511.9914396473257,1.82253557767467,14.992623895911295,24.446412333404336
22,0.8346055436858428,19.826453789044066,0.0,0.43050070665280304,10.145952440706717,0.8016008958929016,0.28888065336401286,3733.530388718797,18.66,61.241452446104425,1573.23289209343,1.8246917231655768,14.998219818471977,24.561358649292828
23,0.8345778751731316,19.826453789044066,0.0,0.41135002354703865,10.165103126561986,0.8015733233577745,0.2926894498428929,3753.0255651592784,18.66,61.24132337249262,1634.4742154659225,1.826930187783957,15.003649846348054,24.664864028149456
